         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
2013-Sep-20 09:11:25         4171703.50841        872122.21588       4730022.54002       11.80800       48.17151      545.55364          -0.39132           1.73725          20.96298          -1.58294          -0.18583           7.18842                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171703.34375        872122.34164       4730022.80422       11.80800       48.17152      545.66017          -0.23453           2.01437          21.06951          -1.42615           0.09129           7.29495                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.78201        872122.25393       4730023.00194       11.80800       48.17152      545.42884          -0.20544           2.56932          20.83819          -1.39705           0.64624           7.06362                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.77401        872122.25906       4730022.45941       11.80800       48.17152      545.02005          -0.19878           2.21256          20.42939          -1.39040           0.28948           6.65483                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.61148        872122.29617       4730022.39868       11.80800       48.17152      544.87376          -0.12919           2.28494          20.28310          -1.32081           0.36187           6.50854                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.43756        872122.22809       4730021.98278       11.80800       48.17152      544.44103          -0.16024           2.14481          19.85037          -1.35186           0.22173           6.07581                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.41514        872122.17541       4730021.44668       11.80800       48.17151      544.01974          -0.20722           1.81167          19.42908          -1.39884          -0.11141           5.65452                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.02984        872122.18943       4730021.14974       11.80800       48.17151      543.54887          -0.11466           1.89253          18.95821          -1.30628          -0.03055           5.18365                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.26815        872121.97079       4730021.35574       11.80800       48.17151      543.82809          -0.37744           1.88943          19.23744          -1.56905          -0.03364           5.46288                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.70269        872122.03374       4730021.52410       11.80800       48.17151      544.24580          -0.40474           1.67517          19.65515          -1.59636          -0.24791           5.88058                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.39376        872122.50537       4730020.78404       11.80801       48.17151      543.55705           0.12013           1.33504          18.96639          -1.07149          -0.58804           5.19183                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.54888        872122.53675       4730020.89914       11.80801       48.17151      543.74835           0.11911           1.29387          19.15770          -1.07251          -0.62921           5.38314                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171702.35316        872122.91499       4730020.73096       11.80801       48.17151      543.54689           0.52940           1.26679          18.95624          -0.66222          -0.65628           5.18167                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171701.88670        872123.24296       4730020.01185       11.80802       48.17151      542.75131           0.94587           1.07742          18.16065          -0.24575          -0.84565           4.38609                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171701.13527        872123.05459       4730019.83813       11.80802       48.17151      542.10563           0.91526           1.53837          17.51498          -0.27636          -0.38470           3.74042                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171700.10440        872123.37547       4730018.53072       11.80802       48.17151      540.50227           1.44030           1.36942          15.91161           0.24868          -0.55365           2.13705                 8                 8                 0              1.77
2013-Sep-20 09:11:25         4171700.31801        872123.36362       4730018.74722       11.80802       48.17151      540.80142           1.38499           1.35981          16.21076           0.19337          -0.56327           2.43620                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171699.92813        872123.31133       4730018.90982       11.80802       48.17151      540.66093           1.41359           1.76059          16.07028           0.22197          -0.16249           2.29572                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171686.25644        872113.04668       4730002.40583       11.80793       48.17152      518.03750          -5.83618           2.29100          -6.55316          -7.02779           0.36793         -20.32772                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171699.56855        872122.88902       4730018.11974       11.80802       48.17151      539.77984           1.07379           1.56035          15.18919          -0.11783          -0.36273           1.41462                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171698.95488        872122.83635       4730017.57470       11.80802       48.17151      538.96593           1.14782           1.65249          14.37527          -0.04380          -0.27059           0.60071                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171698.52139        872122.91328       4730017.74223       11.80802       48.17152      538.81828           1.31183           2.06866          14.22762           0.12021           0.14558           0.45306                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171698.33324        872122.83087       4730017.73504       11.80802       48.17152      538.67886           1.26966           2.21366          14.08820           0.07805           0.29058           0.31364                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171698.57027        872122.78294       4730017.69385       11.80802       48.17152      538.79635           1.17424           2.02062          14.20570          -0.01738           0.09754           0.43113                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171697.87094        872122.80878       4730017.20228       11.80802       48.17152      537.97707           1.34264           2.19892          13.38641           0.15102           0.27584          -0.38815                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171697.41115        872122.56544       4730016.69303       11.80802       48.17152      537.26425           1.19853           2.23177          12.67360           0.00692           0.30870          -1.10097                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171696.96020        872122.58784       4730016.48740       11.80802       48.17152      536.81971           1.31274           2.42013          12.22905           0.12113           0.49705          -1.54551                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171696.33252        872122.42855       4730015.88985       11.80802       48.17152      535.94297           1.28526           2.50372          11.35232           0.09364           0.58065          -2.42225                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.66835        872122.30662       4730015.53695       11.80802       48.17152      535.22980           1.30183           2.77139          10.63914           0.11021           0.84832          -3.13542                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.62194        872121.98928       4730016.07159       11.80802       48.17153      535.55458           1.00070           3.21019          10.96393          -0.19092           1.28711          -2.81064                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171696.08143        872121.75290       4730016.38898       11.80801       48.17153      536.05877           0.67529           3.12275          11.46812          -0.51632           1.19968          -2.30645                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.52989        872121.73778       4730016.13000       11.80802       48.17153      535.50369           0.77335           3.35463          10.91303          -0.41826           1.43155          -2.86153                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.65018        872121.48345       4730016.54054       11.80801       48.17153      535.85342           0.49980           3.57946          11.26276          -0.69182           1.65638          -2.51180                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.38313        872121.29255       4730016.04228       11.80801       48.17153      535.28177           0.36758           3.47105          10.69111          -0.82403           1.54798          -3.08345                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.83768        872121.01103       4730015.58530       11.80801       48.17152      535.19955          -0.00100           2.87769          10.60890          -1.19262           0.95461          -3.16567                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.82594        872120.89886       4730015.42913       11.80800       48.17152      535.06021          -0.10840           2.79920          10.46956          -1.30001           0.87613          -3.30500                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.59724        872120.81960       4730015.20978       11.80800       48.17152      534.73666          -0.13918           2.83181          10.14600          -1.33079           0.90874          -3.62856                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.12172        872120.87485       4730014.56353       11.80801       48.17152      533.95223           0.01221           2.73923           9.36158          -1.17941           0.81616          -4.41299                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.14789        872120.86452       4730013.94300       11.80801       48.17152      533.50552          -0.00326           2.30789           8.91486          -1.19487           0.38481          -4.85970                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171695.18999        872120.81862       4730014.02310       11.80800       48.17152      533.58642          -0.05680           2.33760           8.99577          -1.24841           0.41453          -4.77879                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171694.99597        872120.81405       4730014.03766       11.80801       48.17152      533.47000          -0.02157           2.48952           8.87934          -1.21318           0.56645          -4.89522                 8                 8                 0              1.77
2013-Sep-20 09:11:26         4171694.89505        872121.09917       4730013.41178       11.80801       48.17152      532.97666           0.27817           2.10225           8.38600          -0.91345           0.17918          -5.38856                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171694.66456        872121.03217       4730013.18248       11.80801       48.17152      532.64619           0.25975           2.12766           8.05553          -0.93186           0.20458          -5.71903                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171695.13153        872121.16667       4730013.53852       11.80801       48.17152      533.23468           0.29585           2.00400           8.64403          -0.89577           0.08093          -5.13054                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171695.21893        872121.08356       4730013.02197       11.80801       48.17151      532.89549           0.19662           1.60844           8.30483          -0.99500          -0.31464          -5.46973                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171695.34719        872121.08913       4730013.23862       11.80801       48.17151      533.14141           0.17582           1.65852           8.55076          -1.01579          -0.26456          -5.22381                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171695.78405        872121.08917       4730013.08218       11.80801       48.17151      533.31002           0.08647           1.23555           8.71936          -1.10515          -0.68753          -5.05520                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.51473        872121.19700       4730012.97371       11.80801       48.17150      533.72090           0.04249           0.61383           9.13024          -1.14913          -1.30925          -4.64432                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.41898        872121.58683       4730013.01542       11.80801       48.17150      533.74267           0.44366           0.65204           9.15201          -0.74796          -1.27104          -4.62255                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.78157        872121.55351       4730013.08254       11.80801       48.17150      534.02483           0.33685           0.43742           9.43418          -0.85476          -1.48566          -4.34039                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.94521        872121.43326       4730013.19378       11.80801       48.17150      534.19814           0.18566           0.41058           9.60748          -1.00596          -1.51249          -4.16708                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.34722        872121.53376       4730013.01959       11.80801       48.17150      533.69169           0.40640           0.71525           9.10104          -0.78522          -1.20782          -4.67353                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171695.80649        872121.63805       4730013.15818       11.80801       48.17151      533.45621           0.61913           1.18618           8.86555          -0.57248          -0.73690          -4.90901                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.26694        872121.68348       4730013.63981       11.80801       48.17151      534.12187           0.56938           1.16460           9.53121          -0.62224          -0.75847          -4.24335                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.86514        872121.65469       4730014.17177       11.80801       48.17151      534.90483           0.41878           1.08745          10.31418          -0.77283          -0.83562          -3.46039                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171696.64572        872121.63862       4730014.60878       11.80801       48.17151      535.08503           0.44796           1.54138          10.49438          -0.74366          -0.38169          -3.28019                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171697.26958        872121.42909       4730014.98613       11.80801       48.17151      535.74487           0.11520           1.36996          11.15422          -1.07641          -0.55312          -2.62034                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171697.71455        872121.25431       4730015.45913       11.80800       48.17151      536.36394          -0.14694           1.38750          11.77329          -1.33855          -0.53558          -2.00127                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171697.93379        872121.15119       4730015.58951       11.80800       48.17151      536.59014          -0.29274           1.33027          11.99948          -1.48436          -0.59281          -1.77508                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171697.93831        872121.03476       4730015.93374       11.80800       48.17151      536.83370          -0.40763           1.57429          12.24304          -1.59924          -0.34878          -1.53152                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171698.05693        872120.81900       4730016.72257       11.80800       48.17152      537.46948          -0.64309           2.04674          12.87883          -1.83471           0.12367          -0.89573                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171698.85061        872120.85197       4730017.58196       11.80800       48.17152      538.63247          -0.77324           2.03596          14.04181          -1.96486           0.11288           0.26725                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171699.06065        872120.99495       4730018.08383       11.80800       48.17152      539.16305          -0.67627           2.19566          14.57240          -1.86788           0.27258           0.79783                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171700.12481        872120.98896       4730018.58090       11.80799       48.17151      540.22729          -0.89989           1.75190          15.63664          -2.09151          -0.17118           1.86207                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171700.76326        872121.27936       4730019.54425       11.80800       48.17151      541.40154          -0.74628           1.88441          16.81088          -1.93790          -0.03866           3.03632                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171700.78941        872121.59183       4730019.72916       11.80800       48.17152      541.59903          -0.44578           1.94100          17.00838          -1.63740           0.01793           3.23381                 8                 8                 0              1.77
2013-Sep-20 09:11:27         4171701.07459        872121.92558       4730020.12946       11.80800       48.17152      542.12903          -0.17744           1.94908          17.53837          -1.36906           0.02600           3.76381                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.52982        872122.32645       4730019.99796       11.80801       48.17152      541.73013           0.32642           2.19759          17.13947          -0.86520           0.27452           3.36491                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.65498        872122.59203       4730020.40760       11.80801       48.17152      542.15331           0.56077           2.33899          17.56266          -0.63085           0.41592           3.78810                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.02892        872122.65950       4730020.58537       11.80801       48.17152      542.53909           0.55029           2.17452          17.94844          -0.64133           0.25145           4.17387                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.34994        872123.10874       4730021.06532       11.80802       48.17152      543.16759           0.92433           2.19196          18.57693          -0.26729           0.26888           4.80237                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.41566        872123.29479       4730021.36912       11.80802       48.17152      543.46225           1.09300           2.31826          18.87160          -0.09862           0.39518           5.09704                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.99465        872123.57060       4730021.46935       11.80803       48.17152      543.29975           1.44912           2.65012          18.70909           0.25751           0.72704           4.93453                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.32391        872123.59479       4730022.26359       11.80802       48.17152      544.10981           1.40542           2.93596          19.51915           0.21380           1.01288           5.74459                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.51905        872123.74322       4730021.91649       11.80803       48.17152      543.99881           1.51078           2.53952          19.40816           0.31916           0.61644           5.63360                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.22378        872124.03588       4730021.56745       11.80803       48.17152      543.58592           1.85767           2.47748          18.99526           0.66605           0.55440           5.22070                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171701.17356        872124.18506       4730021.49768       11.80803       48.17152      543.52150           2.01397           2.44483          18.93085           0.82236           0.52176           5.15629                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.87815        872124.61377       4730021.22935       11.80804       48.17152      543.18723           2.49405           2.41597          18.59657           1.30244           0.49290           4.82201                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.53020        872124.46603       4730021.13499       11.80804       48.17152      542.86961           2.42065           2.62936          18.27895           1.22903           0.70628           4.50439                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.38751        872124.54003       4730021.76693       11.80804       48.17153      543.25745           2.52228           3.14359          18.66680           1.33066           1.22052           4.89224                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.48210        872124.29544       4730021.57373       11.80804       48.17152      543.14186           2.26351           2.98304          18.55120           1.07189           1.05997           4.77664                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171700.38441        872124.59308       4730020.93156       11.80804       48.17152      542.64020           2.57484           2.58065          18.04954           1.38322           0.65757           4.27498                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171699.43415        872124.94705       4730020.89155       11.80805       48.17153      542.03837           3.11577           3.19309          17.44771           1.92416           1.27001           3.67315                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171698.99007        872124.84567       4730020.49424       11.80805       48.17153      541.43860           3.10742           3.26748          16.84794           1.91580           1.34441           3.07338                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171698.59860        872124.96994       4730019.99661       11.80805       48.17153      540.82920           3.30916           3.20220          16.23854           2.11754           1.27912           2.46398                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171697.72330        872125.14159       4730019.33605       11.80805       48.17153      539.78902           3.65630           3.37392          15.19836           2.46468           1.45084           1.42380                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171697.44527        872125.13166       4730019.44510       11.80806       48.17153      539.68743           3.70347           3.65094          15.09677           2.51186           1.72787           1.32221                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171697.46512        872125.25487       4730019.99327       11.80806       48.17153      540.12566           3.82001           3.98325          15.53501           2.62839           2.06017           1.76045                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171697.81560        872125.36560       4730019.87160       11.80806       48.17153      540.27890           3.85668           3.62960          15.68824           2.66506           1.70652           1.91368                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171696.76963        872125.46839       4730018.63366       11.80806       48.17153      538.68769           4.17133           3.55124          14.09703           2.97971           1.62816           0.32247                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171696.98464        872125.66989       4730019.32905       11.80806       48.17153      539.37372           4.32457           3.82746          14.78306           3.13295           1.90438           1.00850                 8                 8                 0              1.77
2013-Sep-20 09:11:28         4171697.18226        872125.51418       4730019.42882       11.80806       48.17153      539.55581           4.13171           3.77359          14.96515           2.94010           1.85051           1.19059                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171696.78888        872125.47161       4730019.05047       11.80806       48.17153      539.01128           4.17055           3.81468          14.42062           2.97893           1.89160           0.64606                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171696.21747        872125.23603       4730018.43986       11.80806       48.17153      538.15112           4.05688           3.86016          13.56046           2.86526           1.93709          -0.21410                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171696.76275        872125.09584       4730018.79972       11.80806       48.17153      538.75610           3.80807           3.72381          14.16544           2.61646           1.80074           0.39088                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171696.28458        872125.11895       4730018.54831       11.80806       48.17153      538.25977           3.92854           3.90139          13.66911           2.73693           1.97832          -0.10545                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171695.51510        872125.05115       4730018.12311       11.80806       48.17154      537.43137           4.01964           4.18940          12.84071           2.82802           2.26632          -0.93385                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171695.70442        872124.86531       4730017.79648       11.80806       48.17153      537.28621           3.79899           3.86183          12.69555           2.60738           1.93875          -1.07901                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.02534        872124.68272       4730018.82343       11.80805       48.17153      538.88880           3.34996           3.61109          14.29814           2.15834           1.68802           0.52358                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.56713        872124.37971       4730019.39175       11.80805       48.17153      539.62460           2.94249           3.64114          15.03394           1.75087           1.71807           1.25938                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.12832        872123.99445       4730020.12268       11.80804       48.17153      540.48301           2.45055           3.77803          15.89236           1.25893           1.85495           2.11779                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.23677        872123.78912       4730019.90767       11.80804       48.17153      540.36557           2.22737           3.58684          15.77492           1.03576           1.66376           2.00036                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.12558        872123.42339       4730019.83102       11.80803       48.17153      540.18596           1.89214           3.67259          15.59531           0.70052           1.74952           1.82074                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.66725        872123.35494       4730019.71138       11.80803       48.17153      539.78828           1.91892           3.93753          15.19763           0.72731           2.01446           1.42306                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.75030        872123.45811       4730019.76202       11.80803       48.17153      539.89431           2.00291           3.89500          15.30365           0.81129           1.97192           1.52909                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.37489        872123.34486       4730019.00344       11.80803       48.17153      539.06854           1.96888           3.68019          14.47789           0.77727           1.75711           0.70332                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.56450        872122.96377       4730019.47053       11.80803       48.17153      539.48836           1.55705           3.91150          14.89771           0.36543           1.98843           1.12314                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.72707        872122.88434       4730019.91797       11.80803       48.17153      539.91705           1.44604           4.10344          15.32639           0.25443           2.18036           1.55183                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.24957        872122.89020       4730020.15076       11.80802       48.17153      540.43239           1.34485           3.87669          15.84174           0.15324           1.95362           2.06718                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.09813        872122.65932       4730020.01098       11.80802       48.17153      540.19787           1.14985           3.92914          15.60721          -0.04177           2.00606           1.83265                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.08833        872122.36723       4730019.75361       11.80802       48.17153      539.95984           0.86594           3.80918          15.36918          -0.32567           1.88611           1.59462                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171698.52223        872122.17729       4730019.92730       11.80801       48.17153      540.34658           0.59124           3.63750          15.75593          -0.60038           1.71442           1.98136                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.58285        872122.02297       4730019.52427       11.80801       48.17153      539.41199           0.63241           4.07741          14.82133          -0.55920           2.15434           1.04677                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.63924        872121.73716       4730019.17442       11.80801       48.17153      539.14910           0.34110           3.84655          14.55844          -0.85051           1.92347           0.78388                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.53461        872121.25933       4730018.70900       11.80800       48.17153      538.66879          -0.10520           3.68533          14.07814          -1.29681           1.76225           0.30357                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.81185        872121.15231       4730018.70755       11.80800       48.17153      538.83408          -0.26668           3.49847          14.24343          -1.45830           1.57539           0.46886                 8                 8                 0              1.77
2013-Sep-20 09:11:29         4171697.67496        872120.88634       4730018.42482       11.80800       48.17153      538.49775          -0.49902           3.45032          13.90709          -1.69064           1.52724           0.13253                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.95798        872120.75057       4730018.08811       11.80800       48.17153      538.41308          -0.68983           3.04004          13.82242          -1.88145           1.11697           0.04786                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171698.55581        872120.51012       4730017.92941       11.80799       48.17152      538.65226          -1.04753           2.53482          14.06161          -2.23915           0.61175           0.28704                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171698.69187        872120.08389       4730017.76410       11.80799       48.17152      538.55974          -1.49258           2.39033          13.96908          -2.68420           0.46726           0.19452                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.87169        872120.29824       4730017.38550       11.80799       48.17152      537.77148          -1.11493           2.70337          13.18082          -2.30654           0.78030          -0.59374                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.64076        872120.39637       4730017.21192       11.80799       48.17152      537.50477          -0.97163           2.74108          12.91412          -2.16324           0.81801          -0.86045                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.03278        872120.41985       4730016.60230       11.80799       48.17152      536.65684          -0.82423           2.77439          12.06618          -2.01585           0.85131          -1.70838                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171696.94921        872120.34663       4730016.54590       11.80799       48.17152      536.55027          -0.87880           2.80890          11.95961          -2.07041           0.88583          -1.81495                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.46511        872120.31730       4730016.54024       11.80799       48.17152      536.87882          -1.01307           2.43331          12.28817          -2.20469           0.51023          -1.48640                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171696.87515        872120.54066       4730015.97554       11.80800       48.17152      536.10340          -0.67371           2.45295          11.51274          -1.86533           0.52988          -2.26182                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.25109        872120.60664       4730016.19866       11.80800       48.17152      536.52407          -0.68606           2.31749          11.93341          -1.87768           0.39442          -1.84115                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.34559        872120.99690       4730015.52703       11.80800       48.17151      536.13855          -0.32339           1.74114          11.54790          -1.51501          -0.18193          -2.22667                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.94952        872121.11802       4730015.65610       11.80800       48.17151      536.64550          -0.32842           1.36827          12.05485          -1.52004          -0.55481          -1.71972                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.68473        872121.41412       4730015.38473       11.80801       48.17151      536.31085           0.01560           1.33527          11.72020          -1.17602          -0.58781          -2.05437                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.64638        872121.41032       4730014.74579       11.80801       48.17151      535.80919           0.01973           0.93771          11.21854          -1.17189          -0.98537          -2.55603                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.52681        872121.37284       4730014.26884       11.80801       48.17150      535.37063           0.00750           0.71256          10.77998          -1.18412          -1.21052          -2.99459                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.39677        872121.46519       4730014.27092       11.80801       48.17150      535.29989           0.12451           0.79471          10.70923          -1.06711          -1.12837          -3.06533                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171696.91048        872121.42730       4730014.21534       11.80801       48.17151      534.93586           0.18693           1.11811          10.34521          -1.00469          -0.80497          -3.42936                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.34401        872121.38274       4730014.32130       11.80801       48.17151      535.29174           0.05460           0.87936          10.70108          -1.13701          -1.04371          -3.07348                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.62437        872121.42704       4730014.61503       11.80801       48.17151      535.69967           0.04060           0.86401          11.10902          -1.15102          -1.05907          -2.66555                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.43824        872121.28637       4730014.15853       11.80800       48.17150      535.21881          -0.05902           0.71677          10.62815          -1.25063          -1.20630          -3.14641                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.18703        872121.33246       4730013.94351       11.80801       48.17150      534.90090           0.03751           0.74958          10.31024          -1.15411          -1.17350          -3.46432                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171697.04976        872121.55004       4730013.39163       11.80801       48.17150      534.42975           0.27858           0.44847           9.83909          -0.91304          -1.47461          -3.93547                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171696.25762        872121.59170       4730012.69762       11.80801       48.17150      533.40119           0.48145           0.55705           8.81054          -0.71016          -1.36602          -4.96403                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171696.09445        872121.84912       4730012.59140       11.80802       48.17150      533.25066           0.76682           0.56597           8.66000          -0.42480          -1.35710          -5.11456                 8                 8                 0              1.77
2013-Sep-20 09:11:30         4171696.35468        872122.09316       4730012.61714       11.80802       48.17150      533.47301           0.95244           0.35612           8.88236          -0.23918          -1.56696          -4.89220                 8                 8                 0              1.77
2013-Sep-20 09:11:31         4171695.57440        872122.03615       4730011.71188       11.80802       48.17150      532.28133           1.05630           0.33020           7.69067          -0.13531          -1.59287          -6.08389                 8                 8                 0              1.77
2013-Sep-20 09:11:31         4171695.30311        872122.12372       4730011.76943       11.80802       48.17150      532.15907           1.19754           0.55311           7.56841           0.00592          -1.36997          -6.20615                 8                 8                 0              1.77
2013-Sep-20 09:11:31         4171695.80571        872122.02064       4730012.13599       11.80802       48.17150      532.74624           0.99379           0.44670           8.15558          -0.19783          -1.47637          -5.61898                 8                 8                 0              1.77
2013-Sep-20 09:11:31         4171695.80804        872122.12795       4730012.24496       11.80802       48.17150      532.84360           1.09835           0.50131           8.25294          -0.09326          -1.42176          -5.52162                 8                 8                 0              1.77
