         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
1999-Aug-27 09:09:37         4171698.57029        872121.02755       4730018.49718       11.80800       48.17152      539.15540          -0.54401           2.82401          14.56475           0.01639           1.50033           3.77189                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171701.32647        872121.50722       4730019.29340       11.80800       48.17151      541.61337          -0.63849           1.27158          17.02271          -0.07810          -0.05211           6.22986                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171696.84721        872122.07441       4730016.42916       11.80802       48.17152      536.63249           0.83330           2.54198          12.04183           1.39370           1.21830           1.24898                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171695.87386        872122.40752       4730013.79443       11.80802       48.17151      534.07930           1.35853           1.44402           9.48864           1.91893           0.12034          -1.30422                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171696.67947        872122.63915       4730015.50826       11.80802       48.17152      535.91385           1.42042           1.96407          11.32320           1.98081           0.64039           0.53034                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171698.55431        872122.32682       4730014.70746       11.80802       48.17150      536.49839           0.73103           0.11017          11.90774           1.29143          -1.21351           1.11488                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171693.80849        872121.01035       4730011.17499       11.80801       48.17151      530.58851           0.41357           1.41658           5.99786           0.97397           0.09290          -4.79500                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171698.04244        872122.43226       4730012.95954       11.80802       48.17149      534.87619           0.93899          -0.69825          10.28553           1.49939          -2.02194          -0.50733                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171694.64738        872120.26629       4730008.96003       11.80800       48.17149      529.38412          -0.48640          -0.55899           4.79346           0.07399          -1.88268          -5.99940                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171697.85162        872123.05508       4730012.88843       11.80803       48.17149      534.78362           1.58768          -0.70146          10.19297           2.14808          -2.02515          -0.59989                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171700.61563        872123.27596       4730017.18426       11.80802       48.17150      539.81911           1.23828           0.11376          15.22845           1.79868          -1.20992           4.43559                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171698.43581        872121.05763       4730014.89759       11.80800       48.17150      536.38951          -0.48705           0.51693          11.79885           0.07334          -0.80676           1.00599                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171694.77402        872119.84318       4730015.80402       11.80799       48.17153      534.50881          -0.92648           3.97744           9.91815          -0.36608           2.65375          -0.87470                 8                 0                 8              2.00
1999-Aug-27 09:09:37         4171696.48262        872119.07398       4730013.67040       11.80798       48.17151      533.92934          -2.02903           1.42559           9.33869          -1.46864           0.10190          -1.45417                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171694.93509        872119.07012       4730015.93280       11.80798       48.17153      534.60441          -1.71614           4.06372          10.01375          -1.15574           2.74003          -0.77910                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171693.15885        872118.95806       4730014.34136       11.80799       48.17154      532.24376          -1.46235           4.31501           7.65310          -0.90195           2.99132          -3.13976                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171693.98307        872119.36781       4730014.46331       11.80799       48.17153      532.92859          -1.22994           3.73270           8.33794          -0.66954           2.40901          -2.45492                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171692.82103        872120.59896       4730015.13101       11.80801       48.17154      532.83557           0.21295           4.83783           8.24492           0.77335           3.51414          -2.54794                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171692.07555        872120.59957       4730012.61332       11.80801       48.17153      530.47297           0.36610           3.70241           5.88232           0.92650           2.37873          -4.91054                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171697.83623        872120.02916       4730011.72810       11.80799       48.17149      533.49603          -1.37106          -1.00267           8.90537          -0.81067          -2.32636          -1.88748                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171698.75223        872119.55535       4730012.51049       11.80798       48.17149      534.61231          -2.02229          -1.07676          10.02165          -1.46189          -2.40044          -0.77120                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171697.35350        872119.44372       4730012.59464       11.80798       48.17150      533.74670          -1.84532           0.01658           9.15605          -1.28493          -1.30710          -1.63681                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171696.89799        872120.30768       4730013.37937       11.80799       48.17150      534.15199          -0.90644           0.74043           9.56134          -0.34604          -0.58326          -1.23152                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171693.99146        872122.16907       4730011.68825       11.80803       48.17151      531.24853           1.51033           1.44874           6.65788           2.07073           0.12506          -4.13498                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171699.06929        872120.92377       4730013.77041       11.80800       48.17149      535.94486          -0.74771          -0.67642          11.35421          -0.18731          -2.00011           0.56135                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171698.09780        872120.89598       4730012.04552       11.80800       48.17149      534.02159          -0.57611          -1.11394           9.43094          -0.01571          -2.43762          -1.36192                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171697.62832        872120.08453       4730014.48188       11.80799       48.17151      535.41982          -1.27432           0.97703          10.82917          -0.71392          -0.34665           0.03631                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171698.37965        872120.21252       4730014.80919       11.80799       48.17150      536.17164          -1.30279           0.62780          11.58099          -0.74239          -0.69589           0.78813                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171700.21005        872120.77261       4730013.85652       11.80799       48.17148      536.73307          -1.12910          -1.42799          12.14242          -0.56870          -2.75167           1.34956                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171696.37267        872120.32939       4730013.50859       11.80800       48.17151      533.90832          -0.77769           1.20646           9.31766          -0.21730          -0.11723          -1.47520                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171695.67572        872118.84021       4730010.94539       11.80798       48.17150      531.34018          -2.09273           0.23245           6.74952          -1.53234          -1.09123          -4.04334                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171697.02986        872120.00599       4730015.83543       11.80799       48.17152      536.02703          -1.22873           2.32820          11.43637          -0.66833           1.00452           0.64352                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171697.45395        872119.42408       4730016.50221       11.80798       48.17152      536.72130          -1.88510           2.55228          12.13064          -1.32471           1.22860           1.33779                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171696.55617        872120.85156       4730014.43792       11.80800       48.17151      534.79185          -0.30412           1.61276          10.20120           0.25628           0.28907          -0.59166                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171694.89435        872120.71952       4730013.86291       11.80800       48.17152      533.26055          -0.09331           2.46151           8.66989           0.46709           1.13783          -2.12296                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171692.49716        872119.92798       4730011.62320       11.80800       48.17152      529.91875          -0.37755           2.83699           5.32810           0.18285           1.51331          -5.46476                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171698.75757        872120.40647       4730013.36202       11.80799       48.17149      535.36646          -1.19027          -0.64254          10.77581          -0.62987          -1.96623          -0.01705                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171693.40070        872121.00298       4730014.59494       11.80801       48.17153      532.86966           0.48981           3.99592           8.27900           1.05020           2.67223          -2.51386                 8                 0                 8              2.00
1999-Aug-27 09:09:38         4171698.66517        872121.52431       4730012.70301       11.80800       48.17149      534.96764          -0.07718          -1.18509          10.37698           0.48322          -2.50877          -0.41587                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171695.15203        872119.94455       4730011.12579       11.80799       48.17150      531.28345          -0.90461           0.56633           6.69279          -0.34421          -0.75735          -4.10007                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171692.91222        872119.42413       4730011.31360       11.80799       48.17152      529.89024          -0.95567           2.40461           5.29959          -0.39527           1.08092          -5.49327                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171691.15859        872120.87789       4730012.05457       11.80802       48.17153      529.49601           0.82617           3.95615           4.90536           1.38657           2.63247          -5.88750                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171694.41977        872121.57805       4730012.54706       11.80802       48.17151      532.08741           0.84417           1.79920           7.49675           1.40457           0.47552          -3.29610                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171695.59139        872120.43760       4730013.39115       11.80800       48.17151      533.32556          -0.51190           1.68148           8.73491           0.04850           0.35779          -2.05795                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171698.53769        872120.26984       4730013.58251       11.80799       48.17149      535.36858          -1.27901          -0.31429          10.77792          -0.71862          -1.63797          -0.01493                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171697.70969        872120.31103       4730014.25080       11.80799       48.17150      535.33166          -1.06926           0.72904          10.74100          -0.50886          -0.59465          -0.05185                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171697.38095        872120.39417       4730013.71053       11.80799       48.17150      534.72583          -0.92061           0.59583          10.13518          -0.36022          -0.72786          -0.65768                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171697.79485        872119.28249       4730013.74564       11.80798       48.17150      534.87047          -2.09346           0.48687          10.27982          -1.53307          -0.83682          -0.51304                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171698.91720        872120.86233       4730015.57009       11.80800       48.17150      537.17821          -0.77672           0.64409          12.58755          -0.21632          -0.67960           1.79470                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171701.18089        872121.54729       4730017.43251       11.80800       48.17150      540.13718          -0.56948           0.13061          15.54652          -0.00909          -1.19307           4.75366                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171699.74052        872120.27928       4730018.48044       11.80799       48.17152      539.80473          -1.51591           2.07340          15.21407          -0.95551           0.74972           4.42121                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171697.18499        872119.92802       4730015.13635       11.80799       48.17151      535.59673          -1.33680           1.76072          11.00608          -0.77640           0.43703           0.21322                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171698.09297        872120.62413       4730017.00237       11.80799       48.17152      537.67491          -0.84121           2.23678          13.08425          -0.28082           0.91309           2.29140                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171698.66033        872120.96833       4730017.92186       11.80800       48.17152      538.77741          -0.62041           2.38368          14.18675          -0.06001           1.06000           3.39390                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171695.45422        872120.14946       4730014.57213       11.80800       48.17152      534.07669          -0.76587           2.61306           9.48604          -0.20547           1.28938          -1.30682                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171693.42354        872120.62029       4730014.16050       11.80801       48.17153      532.50862           0.11054           3.74788           7.91797           0.67094           2.42419          -2.87489                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171693.89426        872121.81613       4730014.25517       11.80802       48.17153      533.04964           1.18475           3.28535           8.45898           1.74514           1.96166          -2.33387                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171699.41413        872124.10661       4730017.58392       11.80804       48.17151      539.44595           2.29721           1.12998          14.85529           2.85761          -0.19371           4.06243                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171700.18274        872122.32864       4730016.98796       11.80801       48.17150      539.26096           0.39959           0.44303          14.67031           0.95998          -0.88066           3.87745                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171700.09325        872121.95425       4730015.39756       11.80801       48.17149      537.96638           0.05143          -0.49525          13.37573           0.61182          -1.81894           2.58287                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171698.81576        872121.40443       4730015.00241       11.80800       48.17150      536.76297          -0.22534           0.25683          12.17231           0.33506          -1.06686           1.37945                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171699.28642        872120.20719       4730013.81204       11.80799       48.17149      536.01982          -1.49355          -0.69776          11.42917          -0.93315          -2.02145           0.63631                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171696.96069        872119.79952       4730011.42593       11.80799       48.17149      532.66798          -1.41668          -0.53058           8.07732          -0.85628          -1.85426          -2.71554                 8                 0                 8              2.00
1999-Aug-27 09:09:39         4171697.55229        872120.85111       4730011.75205       11.80800       48.17149      533.44069          -0.50840          -0.90494           8.85003           0.05200          -2.22862          -1.94283                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171695.29267        872118.67825       4730010.71330       11.80798       48.17150      530.89508          -2.17288           0.38176           6.30442          -1.61249          -0.94193          -4.48843                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171695.24319        872119.38763       4730012.20358       11.80799       48.17151      532.07006          -1.46839           1.30355           7.47941          -0.90799          -0.02014          -3.31345                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171694.72579        872118.38037       4730012.24280       11.80797       48.17151      531.62407          -2.34846           1.86067           7.03341          -1.78806           0.53699          -3.75944                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.67452        872119.33485       4730013.52711       11.80798       48.17150      534.63623          -2.01759           0.42091          10.04558          -1.45719          -0.90277          -0.74728                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.82608        872120.05972       4730012.91180       11.80799       48.17150      534.37559          -1.33907          -0.21051           9.78494          -0.77867          -1.53420          -1.00792                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171695.80533        872119.69099       4730014.86321       11.80799       48.17152      534.46023          -1.28648           2.62100           9.86957          -0.72609           1.29731          -0.92328                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171692.67895        872119.11809       4730011.72434       11.80799       48.17152      530.00226          -1.20750           2.89534           5.41161          -0.64710           1.57165          -5.38125                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171691.45664        872121.35897       4730013.68363       11.80802       48.17154      530.97012           1.23609           4.75183           6.37947           1.79648           3.42815          -4.41339                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171691.16821        872120.76859       4730011.61072       11.80802       48.17153      529.15664           0.71722           3.66979           4.56599           1.27762           2.34611          -6.22687                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171694.84555        872121.34840       4730012.36005       11.80801       48.17151      532.19466           0.53225           1.39895           7.60401           1.09265           0.07527          -3.18885                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171695.86518        872122.37059       4730013.40839       11.80802       48.17151      533.78094           1.32417           1.19853           9.19028           1.88456          -0.12515          -1.60257                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.45617        872121.03581       4730013.19940       11.80800       48.17150      534.48163          -0.30794           0.10226           9.89098           0.25246          -1.22142          -0.90188                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171698.48020        872121.60317       4730016.10076       11.80801       48.17151      537.38947           0.03786           1.20377          12.79881           0.59826          -0.11991           2.00595                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171700.74658        872122.11860       4730015.66166       11.80801       48.17149      538.61208           0.07861          -0.82071          14.02143           0.63901          -2.14439           3.22857                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171700.82095        872121.21961       4730016.15657       11.80799       48.17149      538.90673          -0.81658          -0.40781          14.31608          -0.25618          -1.73150           3.52322                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171699.66718        872122.36392       4730014.94434       11.80801       48.17149      537.40644           0.53962          -0.54921          12.81578           1.10002          -1.87289           2.02292                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171698.11038        872120.88128       4730012.24206       11.80800       48.17149      534.17425          -0.59307          -0.98979           9.58359          -0.03268          -2.31348          -1.20926                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.60006        872121.74786       4730012.09196       11.80801       48.17149      533.84753           0.35960          -0.84983           9.25688           0.91999          -2.17351          -1.53598                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.60014        872121.18845       4730014.26184       11.80800       48.17150      535.38812          -0.18799           0.68251          10.79746           0.37241          -0.64117           0.00460                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.91842        872121.73975       4730013.75973       11.80801       48.17150      535.29698           0.28651           0.03145          10.70632           0.84691          -1.29223          -0.08653                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171695.15522        872122.21755       4730015.22631       11.80802       48.17152      534.65120           1.31964           2.95207          10.06055           1.88004           1.62839          -0.73231                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171697.37458        872120.47847       4730014.81229       11.80799       48.17151      535.55415          -0.83679           1.32239          10.96349          -0.27639          -0.00130           0.17064                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171699.01698        872122.98577       4730013.90137       11.80802       48.17149      536.28969           1.28136          -0.86535          11.69904           1.84176          -2.18903           0.90618                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171698.97986        872121.44571       4730014.16573       11.80800       48.17149      536.25228          -0.21851          -0.42714          11.66162           0.34188          -1.75083           0.86876                 8                 0                 8              2.00
1999-Aug-27 09:09:40         4171694.18912        872120.61192       4730011.25548       11.80800       48.17151      530.84259          -0.05431           1.25339           6.25193           0.50608          -0.07030          -4.54093                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.15714        872121.60191       4730014.40438       11.80801       48.17151      535.26157           0.30738           1.03765          10.67091           0.86777          -0.28604          -0.12194                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171700.23085        872123.47530       4730018.63114       11.80803       48.17151      540.67326           1.51214           1.32894          16.08261           2.07254           0.00526           5.28975                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171699.59723        872122.87076       4730017.97253       11.80802       48.17151      539.68638           1.05005           1.44404          15.09573           1.61044           0.12035           4.30287                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171698.65007        872121.55394       4730015.03897       11.80801       48.17150      536.70246          -0.04508           0.37926          12.11181           0.51531          -0.94442           1.31895                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171701.61508        872120.26873       4730015.52614       11.80798       48.17149      538.82561          -1.90984          -1.26248          14.23495          -1.34944          -2.58616           3.44209                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.30997        872120.60706       4730013.70212       11.80800       48.17150      534.70228          -0.69770           0.60953          10.11163          -0.13730          -0.71415          -0.68123                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.72924        872120.32060       4730014.46824       11.80799       48.17151      535.50775          -1.06390           0.85834          10.91710          -0.50350          -0.46535           0.12424                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171696.97215        872118.37119       4730016.35866       11.80797       48.17152      536.15613          -2.81713           2.96852          11.56548          -2.25673           1.64483           0.77262                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.03364        872119.39636       4730015.43828       11.80798       48.17152      535.65036          -1.82623           2.15354          11.05971          -1.26583           0.82985           0.26685                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171695.27896        872120.73886       4730018.24424       11.80800       48.17154      536.77898          -0.15308           5.09995          12.18832           0.40731           3.77627           1.39547                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171692.97992        872119.35118       4730014.80335       11.80799       48.17154      532.52485          -1.04093           4.69367           7.93419          -0.48054           3.36999          -2.85866                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171692.78364        872120.66451       4730014.54407       11.80801       48.17154      532.38275           0.28477           4.46367           7.79210           0.84517           3.13999          -3.00076                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171693.71699        872120.52385       4730014.08167       11.80801       48.17153      532.62828          -0.04391           3.49598           8.03763           0.51649           2.17230          -2.75523                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.27466        872122.78262       4730014.37126       11.80802       48.17150      535.47473           1.43905           0.74981          10.88408           1.99945          -0.57388           0.09122                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171692.98978        872121.83057       4730011.10906       11.80802       48.17151      530.11687           1.38397           1.84469           5.52621           1.94437           0.52100          -5.26664                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171694.65876        872120.61319       4730010.27301       11.80800       48.17150      530.41725          -0.14917           0.25544           5.82659           0.41123          -1.06824          -4.96626                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171695.18119        872120.98903       4730010.73617       11.80801       48.17150      531.15470           0.11181           0.12597           6.56404           0.67220          -1.19772          -4.22881                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171696.43156        872118.89827       4730013.28241       11.80798       48.17151      533.58292          -2.19058           1.23088           8.99226          -1.63018          -0.09281          -1.80060                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171698.44302        872120.09438       4730013.71737       11.80799       48.17150      535.38332          -1.43139          -0.12854          10.79267          -0.87099          -1.45223          -0.00019                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.89623        872120.56540       4730014.62135       11.80799       48.17150      535.76426          -0.85845           0.80132          11.17360          -0.29805          -0.52237           0.38075                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171700.53650        872119.58913       4730014.18655       11.80797       48.17149      537.03058          -2.35434          -1.26554          12.43992          -1.79395          -2.58922           1.64707                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171697.10785        872120.46373       4730016.27228       11.80799       48.17152      536.46592          -0.79664           2.49286          11.87527          -0.23624           1.16917           1.08241                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171696.72246        872121.25712       4730017.58308       11.80801       48.17153      537.29935           0.05883           3.52715          12.70870           0.61923           2.20346           1.91584                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171696.54422        872120.37505       4730017.40870       11.80800       48.17153      536.93268          -0.76810           3.67536          12.34203          -0.20771           2.35168           1.54917                 8                 0                 8              2.00
1999-Aug-27 09:09:41         4171696.85513        872120.19941       4730014.86649       11.80799       48.17151      535.21736          -1.00365           1.77996          10.62671          -0.44325           0.45628          -0.16615                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171697.36181        872118.39137       4730014.55079       11.80797       48.17151      535.06613          -2.87711           1.47555          10.47548          -2.31671           0.15187          -0.31738                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171700.29486        872119.08585       4730016.15221       11.80797       48.17150      538.26886          -2.79752           0.29835          13.67821          -2.23713          -1.02533           2.88535                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171695.78933        872120.46729       4730017.56443       11.80800       48.17154      536.56853          -0.52334           4.31575          11.97787           0.03706           2.99206           1.18501                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171696.17197        872120.84306       4730013.57114       11.80800       48.17151      533.89401          -0.23382           1.31623           9.30336           0.32657          -0.00746          -1.48950                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171699.61109        872120.96823       4730015.46169       11.80799       48.17150      537.56485          -0.81505           0.04954          12.97420          -0.25465          -1.27414           2.18134                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171697.76346        872119.98697       4730014.17450       11.80799       48.17150      535.26569          -1.39747           0.68835          10.67503          -0.83707          -0.63534          -0.11783                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171696.89494        872120.19906       4730015.53561       11.80799       48.17152      535.74189          -1.01214           2.19721          11.15123          -0.45174           0.87353           0.35838                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171695.81978        872120.13971       4730012.97252       11.80799       48.17151      533.12206          -0.85022           1.28113           8.53141          -0.28982          -0.04255          -2.26145                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171695.33620        872120.60644       4730014.72257       11.80800       48.17152      534.17412          -0.29441           2.72979           9.58347           0.26599           1.40611          -1.20939                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171697.47775        872120.60978       4730014.41898       11.80800       48.17151      535.34634          -0.72937           0.96482          10.75568          -0.16897          -0.35886          -0.03717                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171694.40429        872120.32412       4730012.28650       11.80800       48.17151      531.71203          -0.38005           1.82793           7.12137           0.18034           0.50424          -3.67148                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171694.16059        872120.54094       4730013.42581       11.80800       48.17152      532.43148          -0.11795           2.73242           7.84082           0.44244           1.40874          -2.95203                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171695.09491        872121.20464       4730014.25094       11.80801       48.17152      533.74681           0.34051           2.50003           9.15616           0.90091           1.17635          -1.63670                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171696.53188        872120.87809       4730012.84100       11.80800       48.17150      533.58967          -0.27318           0.56144           8.99902           0.28721          -0.76224          -1.79384                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171692.26677        872119.67148       4730009.25792       11.80800       48.17151      527.97088          -0.58148           1.46673           3.38023          -0.02108           0.14304          -7.41263                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171694.33169        872121.20333       4730013.59550       11.80801       48.17152      532.76001           0.49541           2.61980           8.16936           1.05581           1.29611          -2.62350                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171695.44890        872119.90931       4730011.23702       11.80799       48.17150      531.55531          -0.99985           0.42937           6.96466          -0.43945          -0.89432          -3.82820                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171697.73081        872119.89397       4730014.03555       11.80799       48.17150      535.12814          -1.48181           0.63368          10.53748          -0.92142          -0.69001          -0.25537                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171696.98295        872118.64507       4730017.03042       11.80797       48.17153      536.70112          -2.55126           3.36688          12.11046          -1.99086           2.04319           1.31760                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171699.30286        872117.80808       4730014.86369       11.80795       48.17150      536.48678          -3.84525           0.35741          11.89612          -3.28486          -0.96628           1.10326                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171701.19840        872119.03803       4730014.54529       11.80796       48.17148      537.65477          -3.02923          -1.42504          13.06412          -2.46883          -2.74873           2.27126                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171696.85464        872118.25789       4730015.04906       11.80797       48.17152      535.08812          -2.90398           2.19812          10.49747          -2.34358           0.87444          -0.29539                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171693.75820        872120.79611       4730013.82056       11.80801       48.17153      532.49777           0.21416           3.25027           7.90712           0.77455           1.92659          -2.88574                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171698.08504        872120.14797       4730013.75417       11.80799       48.17150      535.18438          -1.30567           0.14893          10.59372          -0.74528          -1.17476          -0.19913                 8                 0                 8              2.00
1999-Aug-27 09:09:42         4171697.28623        872120.46076       4730015.77416       11.80799       48.17152      536.21079          -0.83605           2.03101          11.62013          -0.27565           0.70732           0.82728                 8                 0                 8              2.00
1999-Aug-27 09:09:43         4171694.90418        872119.59313       4730016.13852       11.80799       48.17153      534.80891          -1.19787           4.14371          10.21825          -0.63747           2.82002          -0.57461                 8                 0                 8              2.00
1999-Aug-27 09:09:43         4171695.13206        872119.77124       4730013.35911       11.80799       48.17152      532.91091          -1.07016           2.09674           8.32025          -0.50976           0.77305          -2.47260                 8                 0                 8              2.00
1999-Aug-27 09:09:43         4171697.16571        872119.67096       4730016.35857       11.80798       48.17152      536.45980          -1.58447           2.62908          11.86915          -1.02408           1.30540           1.07629                 8                 0                 8              2.00
1999-Aug-27 09:09:43         4171699.18934        872120.57076       4730020.42699       11.80799       48.17153      540.93516          -1.11781           3.72913          16.34450          -0.55742           2.40545           5.55165                 8                 0                 8              2.00
1999-Aug-27 09:09:43         4171698.40631        872121.04109       4730016.66561       11.80800       48.17151      537.68542          -0.49720           1.72007          13.09477           0.06320           0.39638           2.30191                 8                 0                 8              2.00
1999-Aug-27 09:09:43         4171697.09965        872121.75081       4730016.22639       11.80801       48.17152      536.60202           0.46489           2.27198          12.01137           1.02529           0.94829           1.21851                 8                 0                 8              2.00
