         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
2013-Sep-20 09:11:33         4171691.32930        872116.91961       4730011.11749       11.80796       48.17153      528.36901          -3.08327           3.81026           3.77835          -1.27031           0.21420          -5.21718                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171689.40517        872115.46055       4730007.98031       11.80795       48.17153      524.57618          -4.11772           3.34396          -0.01447          -2.30476          -0.25210          -9.01001                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171691.52175        872117.27570       4730011.72622       11.80797       48.17153      528.99682          -2.77411           4.02156           4.40617          -0.96115           0.42550          -4.58937                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171694.24856        872118.10446       4730013.56436       11.80797       48.17153      532.25964          -2.52088           3.13217           7.66899          -0.70792          -0.46389          -1.32655                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171695.03155        872118.08511       4730015.18106       11.80797       48.17153      533.97281          -2.70004           3.64222           9.38215          -0.88708           0.04616           0.38662                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171694.44460        872119.92811       4730015.27935       11.80800       48.17153      533.91440          -0.77593           3.85485           9.32375           1.03703           0.25879           0.32821                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171692.51924        872117.20533       4730012.79137       11.80796       48.17153      530.43206          -3.04711           4.01510           5.84141          -1.23415           0.41904          -3.15413                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171694.14532        872118.05045       4730014.36843       11.80797       48.17153      532.78402          -2.55262           3.75195           8.19337          -0.73966           0.15589          -0.80217                 7                 3                 4              2.38
2013-Sep-20 09:11:33         4171694.60358        872119.09435       4730015.78673       11.80798       48.17154      534.28247          -1.62459           4.20440           9.69182           0.18837           0.60834           0.69629                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171697.71712        872118.76036       4730018.49023       11.80797       48.17153      538.28388          -2.58864           3.78735          13.69322          -0.77567           0.19129           4.69769                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171698.50526        872120.06490       4730020.36119       11.80799       48.17154      540.37053          -1.47298           4.26134          15.77987           0.33998           0.66527           6.78434                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171700.01562        872119.60757       4730020.38900       11.80798       48.17153      541.31480          -2.22970           3.24800          16.72414          -0.41674          -0.34807           7.72861                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171703.02134        872119.88652       4730021.20011       11.80797       48.17151      543.91936          -2.57172           1.55410          19.32871          -0.75876          -2.04197          10.33317                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171700.68918        872119.11903       4730020.19398       11.80797       48.17152      541.54250          -2.84574           2.70115          16.95185          -1.03278          -0.89491           7.95631                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171695.91369        872118.29525       4730016.78767       11.80797       48.17153      535.77449          -2.67486           4.03822          11.18383          -0.86190           0.44215           2.18830                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171692.19223        872116.24494       4730011.91046       11.80795       48.17153      529.43112          -3.92026           3.81256           4.84047          -2.10730           0.21650          -4.15507                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171692.60351        872115.67836       4730012.42184       11.80794       48.17153      530.00333          -4.55901           3.94003           5.41268          -2.74605           0.34397          -3.58286                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171692.30553        872116.47974       4730011.77706       11.80796       48.17153      529.43772          -3.71361           3.60516           4.84707          -1.90065           0.00910          -4.14847                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171692.75250        872116.39083       4730014.49148       11.80795       48.17154      531.74001          -3.89211           5.10296           7.14935          -2.07915           1.50690          -1.84618                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171693.38938        872117.92347       4730014.57571       11.80797       48.17154      532.42768          -2.52222           4.46091           7.83702          -0.70926           0.86485          -1.15851                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171693.41935        872118.32627       4730013.77584       11.80798       48.17153      531.90619          -2.13408           3.84420           7.31554          -0.32112           0.24814          -1.67999                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171693.32380        872117.47642       4730014.12891       11.80797       48.17154      531.99093          -2.94639           4.27895           7.40027          -1.13343           0.68288          -1.59526                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171692.65694        872118.51198       4730013.90922       11.80798       48.17154      531.53323          -1.79628           4.46092           6.94258           0.01668           0.86486          -2.05296                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171691.90780        872118.74806       4730013.12016       11.80799       48.17154      530.48846          -1.41189           4.44509           5.89780           0.40106           0.84903          -3.09773                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171691.70153        872117.98405       4730014.60682       11.80798       48.17155      531.35731          -2.11753           5.70350           6.76666          -0.30458           2.10744          -2.22888                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171694.24309        872119.02442       4730017.39279       11.80798       48.17155      535.23435          -1.61927           5.54908          10.64369           0.19369           1.95302           1.64816                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171693.32101        872117.94897       4730015.87242       11.80797       48.17155      533.35276          -2.48327           5.37167           8.76210          -0.67031           1.77561          -0.23343                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171696.72265        872120.43472       4730018.33754       11.80800       48.17154      537.74942          -0.74620           4.15556          13.15877           1.06676           0.55950           4.16324                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171695.24415        872118.29192       4730016.16456       11.80797       48.17153      534.87266          -2.54111           4.11152          10.28200          -0.72815           0.51546           1.28647                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171697.46090        872121.11818       4730018.27307       11.80800       48.17153      538.27658          -0.22828           3.46990          13.68593           1.58469          -0.12617           4.69039                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171698.36143        872121.15813       4730019.08653       11.80800       48.17153      539.47604          -0.37345           3.34948          14.88538           1.43951          -0.24659           5.88985                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171698.97376        872121.73982       4730018.37301       11.80801       48.17152      539.42346           0.07062           2.33831          14.83281           1.88358          -1.25775           5.83728                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171695.05377        872118.90064       4730014.60167       11.80798       48.17153      533.66687          -1.90632           3.11526           9.07622          -0.09336          -0.48080           0.08068                 7                 3                 4              2.38
2013-Sep-20 09:11:34         4171693.98799        872119.37912       4730015.20478       11.80799       48.17154      533.48585          -1.21987           4.22187           8.89519           0.59309           0.62581          -0.10034                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171691.59768        872118.10163       4730013.07446       11.80798       48.17154      530.16374          -1.98119           4.73938           5.57308          -0.16823           1.14332          -3.42245                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.69617        872117.92132       4730012.70509       11.80797       48.17153      530.58098          -2.38247           3.71933           5.99033          -0.56951           0.12327          -3.00521                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171688.53303        872116.05191       4730008.85767       11.80796       48.17154      524.74133          -3.36041           4.47502           0.15067          -1.54745           0.87896          -8.84486                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171691.67697        872117.48426       4730012.70439       11.80797       48.17154      529.85549          -2.60172           4.52888           5.26483          -0.78876           0.93282          -3.73070                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.43862        872117.97018       4730014.46605       11.80797       48.17154      531.73169          -2.28194           5.07412           7.14103          -0.46898           1.47806          -1.85450                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171694.64348        872118.29297       4730016.79061       11.80797       48.17154      534.94719          -2.41717           4.96698          10.35653          -0.60421           1.37092           1.36100                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.44947        872117.08023       4730013.09106       11.80796       48.17154      530.59275          -3.15528           4.28492           6.00210          -1.34232           0.68886          -2.99343                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.69437        872116.96410       4730013.10921       11.80796       48.17153      530.75030          -3.31907           4.13611           6.15964          -1.50611           0.54005          -2.83589                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.00709        872116.98460       4730014.64964       11.80796       48.17155      531.45229          -3.15836           5.66159           6.86163          -1.34540           2.06552          -2.13390                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171693.38478        872118.56309       4730016.72597       11.80798       48.17155      534.11422          -1.89519           5.80075           9.52356          -0.08223           2.20469           0.52803                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171691.92834        872116.68487       4730015.17580       11.80796       48.17155      531.75205          -3.43563           6.11562           7.16139          -1.62268           2.51956          -1.83414                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.17088        872116.15307       4730016.47838       11.80795       48.17156      532.80841          -4.00581           6.88851           8.21775          -2.19285           3.29245          -0.77778                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171691.32198        872116.78377       4730013.64684       11.80796       48.17155      530.23042          -3.21475           5.52314           5.63976          -1.40179           1.92708          -3.35577                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.39347        872118.10994       4730015.52382       11.80798       48.17155      532.50948          -2.13590           5.79117           7.91883          -0.32294           2.19511          -1.07670                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.04443        872118.25264       4730015.06071       11.80798       48.17155      531.95602          -1.92479           5.71514           7.36537          -0.11183           2.11908          -1.63016                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171694.27706        872119.00306       4730015.56449       11.80798       48.17154      533.89126          -1.64712           4.30827           9.30060           0.16584           0.71220           0.30507                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171693.83391        872118.08116       4730015.68319       11.80797       48.17154      533.56462          -2.45884           4.85122           8.97396          -0.64588           1.25516          -0.02157                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.03784        872117.65284       4730014.08187       11.80797       48.17154      531.14049          -2.51055           5.15861           6.54983          -0.69760           1.56255          -2.44570                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171689.29288        872116.72334       4730011.77685       11.80797       48.17155      527.50418          -2.85867           5.76523           2.91352          -1.04571           2.16917          -6.08201                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171689.57005        872117.26138       4730012.39955       11.80797       48.17155      528.22254          -2.38874           5.89631           3.63189          -0.57578           2.30026          -5.36364                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171690.50515        872117.27741       4730012.22343       11.80797       48.17154      528.70393          -2.56440           5.09437           4.11327          -0.75144           1.49831          -4.88226                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171692.20620        872117.64868       4730014.79210       11.80797       48.17155      531.77905          -2.54908           5.51011           7.18840          -0.73612           1.91405          -1.80714                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171691.46176        872116.40297       4730014.09906       11.80796       48.17155      530.60667          -3.61609           5.78084           6.01602          -1.80313           2.18478          -2.97952                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171688.67955        872114.80607       4730010.46651       11.80794       48.17155      525.86577          -4.60986           5.63106           1.27511          -2.79690           2.03500          -7.72042                 7                 3                 4              2.38
2013-Sep-20 09:11:35         4171685.65827        872113.70093       4730005.62804       11.80794       48.17154      520.13733          -5.07336           4.77643          -4.45333          -3.26041           1.18037         -13.44886                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171687.42392        872115.84245       4730007.08054       11.80796       48.17153      522.66450          -3.33847           4.13074          -1.92616          -1.52552           0.53468         -10.92169                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171691.85291        872116.53905       4730011.65024       11.80796       48.17153      529.05585          -3.56293           3.84167           4.46519          -1.74998           0.24561          -4.53034                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171702.17441        872123.29327       4730015.12890       11.80802       48.17148      539.30748           0.93624          -2.39654          14.71683           2.74920          -5.99261           5.72129                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.34949        872123.48151       4730013.28926       11.80803       48.17148      536.77109           1.49394          -2.32106          12.18044           3.30690          -5.91712           3.18490                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171698.36269        872122.64152       4730011.34768       11.80802       48.17148      533.91274           1.07829          -2.03869           9.32208           2.89125          -5.63476           0.32654                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171696.60207        872121.53814       4730010.82027       11.80801       48.17149      532.21984           0.35854          -0.93803           7.62919           2.17150          -4.53409          -1.36635                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171697.57430        872122.02479       4730010.79413       11.80801       48.17148      532.90144           0.63594          -1.73879           8.31078           2.44890          -5.33485          -0.68475                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171696.69283        872121.57935       4730009.73856       11.80801       48.17148      531.47868           0.38030          -1.73190           6.88803           2.19326          -5.32796          -2.10751                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171703.24765        872124.67207       4730015.28909       11.80803       48.17147      540.31562           2.06625          -3.28275          15.72496           3.87921          -6.87882           6.72943                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171698.26339        872123.31328       4730011.79445       11.80803       48.17148      534.27249           1.75615          -1.77075           9.68184           3.56911          -5.36681           0.68630                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.81223        872123.77116       4730015.44258       11.80803       48.17149      538.71723           1.68277          -1.26668          14.12657           3.49573          -4.86274           5.13103                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171699.70693        872123.18767       4730014.44119       11.80802       48.17149      537.16989           1.33781          -1.03936          12.57923           3.15077          -4.63542           3.58370                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.16685        872123.40235       4730013.89245       11.80803       48.17148      537.09052           1.45383          -1.77351          12.49987           3.26679          -5.36957           3.50433                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171701.92191        872123.96064       4730015.45634       11.80803       48.17148      539.47772           1.64116          -2.09577          14.88707           3.45413          -5.69183           5.89153                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171703.21904        872122.72662       4730016.09006       11.80801       48.17148      540.62828           0.16782          -2.43107          16.03763           1.98078          -6.02713           7.04209                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171699.46488        872120.20662       4730011.84254       11.80799       48.17148      534.66868          -1.53063          -2.14131          10.07803           0.28233          -5.73737           1.08249                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.06437        872120.75578       4730013.49475       11.80799       48.17148      536.36610          -1.11577          -1.56043          11.77544           0.69720          -5.15650           2.77991                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171698.39779        872122.36705       4730012.19598       11.80802       48.17148      534.53029           0.80245          -1.45671           9.93964           2.61541          -5.05277           0.94410                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171698.10795        872122.13058       4730011.03036       11.80801       48.17148      533.44027           0.63029          -1.98661           8.84961           2.44325          -5.58267          -0.14593                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.57115        872121.69513       4730012.42067       11.80800       48.17147      536.02477          -0.29999          -2.78961          11.43412           1.51297          -6.38568           2.43858                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.93226        872123.28020       4730013.87904       11.80802       48.17148      537.56352           1.17763          -2.32209          12.97286           2.99059          -5.91815           3.97733                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171700.75112        872123.91081       4730014.83915       11.80803       48.17148      538.24674           1.83197          -1.64583          13.65609           3.64493          -5.24190           4.66055                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171699.17370        872122.97452       4730014.21297       11.80802       48.17149      536.62265           1.23828          -0.77014          12.03199           3.05124          -4.36620           3.03646                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171697.49318        872121.43767       4730013.31685       11.80801       48.17150      534.64815           0.07784           0.09232          10.05750           1.89081          -3.50374           1.06196                 7                 3                 4              2.38
2013-Sep-20 09:11:36         4171698.70603        872122.24915       4730016.39227       11.80801       48.17151      537.84226           0.62396           1.13496          13.25161           2.43692          -2.46110           4.25607                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171699.64980        872124.38108       4730017.70586       11.80804       48.17151      539.72811           2.51766           0.99756          15.13745           4.33062          -2.59851           6.14192                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171701.49619        872124.71381       4730018.21005       11.80804       48.17150      541.35452           2.46551          -0.06365          16.76386           4.27847          -3.65971           7.76833                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171698.10948        872121.94558       4730013.16343       11.80801       48.17149      535.00546           0.44889          -0.53696          10.41481           2.26185          -4.13303           1.41927                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171700.34254        872122.31617       4730013.71245       11.80801       48.17148      536.92285           0.35468          -1.85607          12.33220           2.16765          -5.45213           3.33666                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171697.29126        872120.77181       4730009.92721       11.80800       48.17148      531.89969          -0.53261          -1.91944           7.30904           1.28036          -5.51550          -1.68650                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171696.36468        872121.95418       4730012.70064       11.80802       48.17150      533.52280           0.81436           0.42570           8.93214           2.62732          -3.17036          -0.06339                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171693.52071        872120.35141       4730010.85368       11.80800       48.17151      530.07130          -0.17253           1.51267           5.48065           1.64043          -2.08338          -3.51489                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171694.21808        872119.87618       4730012.26684       11.80800       48.17152      531.51469          -0.78041           2.01894           6.92404           1.03255          -1.57712          -2.07149                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171699.64725        872121.47435       4730016.27362       11.80800       48.17150      538.26253          -0.32705           0.48747          13.67188           1.48592          -3.10859           4.67634                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171698.45869        872121.37156       4730013.69074       11.80800       48.17149      535.54801          -0.18444          -0.35247          10.95735           1.62852          -3.94854           1.96182                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171701.44532        872124.96146       4730017.51253       11.80804       48.17149      540.83535           2.71833          -0.52948          16.24470           4.53129          -4.12554           7.24916                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171702.43442        872123.59979       4730019.67027       11.80802       48.17150      542.90302           1.18308           0.39572          18.31237           2.99604          -3.20034           9.31683                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171702.96263        872122.89897       4730018.84735       11.80801       48.17149      542.53900           0.38899          -0.43148          17.94835           2.20195          -4.02755           8.95281                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171698.45328        872122.05874       4730015.58370       11.80801       48.17150      537.04878           0.48930           0.80911          12.45813           2.30226          -2.78696           3.46259                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171694.86074        872120.85417       4730011.98381       11.80801       48.17151      531.85678           0.04538           1.21232           7.26613           1.85834          -2.38374          -1.72940                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171698.16079        872123.11351       4730014.34445       11.80803       48.17150      536.07837           1.58161           0.03515          11.48772           3.39457          -3.56091           2.49218                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171697.67216        872122.75126       4730012.57389       11.80802       48.17149      534.39064           1.32701          -0.73402           9.79999           3.13997          -4.33008           0.80445                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171694.36918        872121.78246       4730010.44551       11.80802       48.17150      530.51632           1.05461           0.40340           5.92567           2.86757          -3.19266          -3.06987                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171697.53091        872123.01992       4730013.18609       11.80803       48.17150      534.79128           1.61889          -0.26367          10.20062           3.43185          -3.85973           1.20509                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171692.58084        872120.04686       4730007.38116       11.80800       48.17150      526.82867          -0.27831          -0.07120           2.23801           1.53465          -3.66726          -6.75752                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171697.22903        872123.06997       4730013.30691       11.80803       48.17150      534.69107           1.72966           0.02946          10.10042           3.54262          -3.56661           1.10488                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171702.00159        872124.81621       4730018.74878       11.80804       48.17150      542.09984           2.46232          -0.08861          17.50919           4.27528          -3.68467           8.51365                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171699.03849        872122.26550       4730014.44172       11.80801       48.17149      536.60808           0.57194          -0.41085          12.01742           2.38490          -4.00691           3.02189                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171698.33644        872122.90021       4730015.37846       11.80802       48.17150      536.93441           1.33687           0.62915          12.34376           3.14983          -2.96691           3.34822                 7                 3                 4              2.38
2013-Sep-20 09:11:37         4171696.92941        872120.61157       4730013.48427       11.80800       48.17150      534.29215          -0.61541           0.74113           9.70149           1.19755          -2.85493           0.70596                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171694.83003        872120.11307       4730012.00876       11.80800       48.17151      531.75419          -0.67375           1.36436           7.16353           1.13921          -2.23170          -1.83200                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171694.29561        872119.66756       4730012.90690       11.80799       48.17152      532.01377          -1.00048           2.42105           7.42311           0.81248          -1.17501          -1.57242                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171695.78459        872120.74693       4730014.06901       11.80800       48.17152      533.99900          -0.24865           1.94546           9.40834           1.56431          -1.65060           0.41281                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171695.17829        872121.34806       4730014.52255       11.80801       48.17152      534.02320           0.46383           2.59849           9.43255           2.27679          -0.99757           0.43701                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171695.80358        872122.35036       4730013.77441       11.80802       48.17151      534.01070           1.31697           1.49064           9.42004           3.12993          -2.10542           0.42451                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171699.41036        872121.69219       4730014.61764       11.80800       48.17149      536.90368          -0.06534          -0.47734          12.31303           1.74763          -4.07340           3.31749                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171700.28814        872122.43242       4730014.60054       11.80801       48.17149      537.56496           0.47960          -1.24185          12.97430           2.29256          -4.83791           3.97877                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171699.79749        872122.58613       4730014.21584       11.80802       48.17149      536.97899           0.73046          -1.16398          12.38834           2.54343          -4.76004           3.39280                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171699.66989        872122.71737       4730015.47941       11.80802       48.17150      537.85515           0.88504          -0.24824          13.26449           2.69800          -3.84431           4.26896                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171697.21377        872123.15776       4730014.82130       11.80803       48.17151      535.82153           1.81871           1.03715          11.23087           3.63167          -2.55892           2.23534                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171699.69550        872122.49414       4730015.72594       11.80801       48.17150      538.02510           0.66129          -0.06847          13.43445           2.47426          -3.66453           4.43891                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171697.25407        872120.78000       4730013.58386       11.80800       48.17150      534.60127          -0.51698           0.54507          10.01062           1.29598          -3.05099           1.01508                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171698.16324        872120.67313       4730016.30488       11.80799       48.17151      537.20774          -0.80763           1.71289          12.61709           1.00533          -1.88317           3.62155                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171697.97309        872120.26700       4730015.56609       11.80799       48.17151      536.47768          -1.16626           1.42081          11.88703           0.64670          -2.17525           2.89149                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171698.82470        872120.58311       4730015.21194       11.80799       48.17150      536.81285          -1.03111           0.51528          12.22219           0.78185          -3.08078           3.22666                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171694.43013        872119.04176       4730011.61351       11.80798       48.17151      531.05241          -1.64056           1.55579           6.46176           0.17240          -2.04027          -2.53378                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171695.84638        872119.56749       4730012.40505       11.80799       48.17151      532.63849          -1.41578           0.97053           8.04783           0.39718          -2.62553          -0.94770                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171697.41641        872119.98976       4730016.13799       11.80799       48.17152      536.50260          -1.32372           2.25051          11.91194           0.48924          -1.34555           2.91641                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171699.76849        872120.99660       4730019.67286       11.80799       48.17152      540.80940          -0.81950           2.73886          16.21875           0.99346          -0.85720           7.22322                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171694.59151        872118.85066       4730013.62077       11.80798       48.17152      532.62738          -1.86064           2.80588           8.03673          -0.04768          -0.79018          -0.95880                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171694.13454        872119.45492       4730012.78140       11.80799       48.17152      531.78609          -1.17566           2.48726           7.19543           0.63730          -1.10880          -1.80010                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171696.24993        872121.46734       4730014.67759       11.80801       48.17151      534.85456           0.36130           1.90207          10.26391           2.17426          -1.69400           1.26837                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171699.76420        872121.32297       4730017.51433       11.80800       48.17151      539.24273          -0.49915           1.25269          14.65208           1.31381          -2.34337           5.65654                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171698.01040        872122.58019       4730017.73545       11.80802       48.17152      538.43420           1.09035           2.48763          13.84354           2.90331          -1.10843           4.84801                 7                 3                 4              2.38
2013-Sep-20 09:11:38         4171697.67112        872121.11745       4730014.13566       11.80800       48.17150      535.33073          -0.27201           0.55742          10.74008           1.54095          -3.03864           1.74454                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171693.79715        872119.40079       4730011.39850       11.80799       48.17151      530.52799          -1.15961           1.81934           5.93734           0.65335          -1.77672          -3.05820                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171692.08147        872118.93678       4730010.56863       11.80799       48.17152      528.72632          -1.26271           2.58803           4.13566           0.55024          -1.00803          -4.85987                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171690.16639        872119.31617       4730010.17264       11.80800       48.17153      527.23288          -0.49946           3.66290           2.64223           1.31350           0.06685          -6.35331                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171692.21881        872119.84399       4730011.10044       11.80800       48.17152      529.33606          -0.40281           2.70419           4.74540           1.41015          -0.89187          -4.25013                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171691.87990        872117.85327       4730010.63123       11.80797       48.17152      528.49351          -2.28204           2.94201           3.90285          -0.46909          -0.65405          -5.09268                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171696.55132        872119.18229       4730014.96199       11.80798       48.17152      534.95139          -1.93707           2.22034          10.36073          -0.12411          -1.37572           1.36520                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171695.05237        872118.76362       4730013.87209       11.80798       48.17152      533.10361          -2.04015           2.65062           8.51296          -0.22719          -0.94545          -0.48258                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171695.87467        872119.95571       4730014.95823       11.80799       48.17152      534.61243          -1.04156           2.59343          10.02177           0.77140          -1.00263           1.02624                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171694.16429        872117.99137       4730012.43457       11.80797       48.17152      531.34734          -2.61433           2.45743           6.75668          -0.80137          -1.13863          -2.23885                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171695.76512        872119.78539       4730014.68413       11.80799       48.17152      534.31342          -1.18585           2.51651           9.72277           0.62711          -1.07955           0.72724                 7                 3                 4              2.38
2013-Sep-20 09:11:39         4171696.20366        872119.20794       4730013.69935       11.80798       48.17151      533.78709          -1.84083           1.62794           9.19644          -0.02787          -1.96813           0.20090                 7                 3                 4              2.38
